id_capteur,latitude,longitude,valeur,niveau_pollution
23,48.86773642864859,2.333754199041166,411.07,moyen
23,48.86773642864859,2.333754199041166,404.07,moyen
23,48.86773642864859,2.333754199041166,391.35,faible
23,48.86773642864859,2.333754199041166,345.35,faible
23,48.86773642864859,2.333754199041166,386.49,faible
23,48.86773642864859,2.333754199041166,460.21,moyen
23,48.86773642864859,2.333754199041166,406.08,moyen
23,48.86773642864859,2.333754199041166,416.53,moyen
23,48.86773642864859,2.333754199041166,388.41,faible
23,48.86773642864859,2.333754199041166,413.29,moyen
23,48.86773642864859,2.333754199041166,394.0,faible
23,48.86773642864859,2.333754199041166,446.3,moyen
23,48.86773642864859,2.333754199041166,390.49,faible
23,48.86773642864859,2.333754199041166,364.19,faible
23,48.86773642864859,2.333754199041166,429.74,moyen
23,48.86773642864859,2.333754199041166,392.01,faible
23,48.86773642864859,2.333754199041166,403.42,moyen
23,48.86773642864859,2.333754199041166,430.31,moyen
23,48.86773642864859,2.333754199041166,511.78,élevé
23,48.86773642864859,2.333754199041166,443.63,moyen
23,48.86773642864859,2.333754199041166,405.89,moyen
23,48.86773642864859,2.333754199041166,358.63,faible
23,48.86773642864859,2.333754199041166,461.65,moyen
23,48.86773642864859,2.333754199041166,418.91,moyen
23,48.86773642864859,2.333754199041166,430.6,moyen
23,48.86773642864859,2.333754199041166,418.66,moyen
23,48.86773642864859,2.333754199041166,463.09,moyen
23,48.86773642864859,2.333754199041166,459.73,moyen
23,48.86773642864859,2.333754199041166,416.29,moyen
23,48.86773642864859,2.333754199041166,430.11,moyen
23,48.86773642864859,2.333754199041166,457.94,moyen
23,48.86773642864859,2.333754199041166,486.92,moyen
23,48.86773642864859,2.333754199041166,420.47,moyen
23,48.86773642864859,2.333754199041166,455.43,moyen
23,48.86773642864859,2.333754199041166,493.69,moyen
23,48.86773642864859,2.333754199041166,459.94,moyen
23,48.86773642864859,2.333754199041166,366.88,faible
23,48.86773642864859,2.333754199041166,426.08,moyen
23,48.86773642864859,2.333754199041166,431.24,moyen
23,48.86773642864859,2.333754199041166,452.95,moyen
23,48.86773642864859,2.333754199041166,326.33,faible
23,48.86773642864859,2.333754199041166,372.53,faible
23,48.86773642864859,2.333754199041166,408.89,moyen
26,48.87638572019056,2.592015339114917,491.42,moyen
26,48.87638572019056,2.592015339114917,470.02,moyen
26,48.87638572019056,2.592015339114917,310.92,faible
26,48.87638572019056,2.592015339114917,436.39,moyen
26,48.87638572019056,2.592015339114917,456.07,moyen
26,48.87638572019056,2.592015339114917,485.59,moyen
26,48.87638572019056,2.592015339114917,456.25,moyen
26,48.87638572019056,2.592015339114917,360.8,faible
26,48.87638572019056,2.592015339114917,325.53,faible
26,48.87638572019056,2.592015339114917,387.24,faible
26,48.87638572019056,2.592015339114917,393.91,faible
26,48.87638572019056,2.592015339114917,444.19,moyen
26,48.87638572019056,2.592015339114917,515.04,élevé
26,48.87638572019056,2.592015339114917,367.15,faible
26,48.87638572019056,2.592015339114917,396.84,faible
26,48.87638572019056,2.592015339114917,363.74,faible
26,48.87638572019056,2.592015339114917,331.1,faible
26,48.87638572019056,2.592015339114917,442.78,moyen
26,48.87638572019056,2.592015339114917,457.9,moyen
26,48.87638572019056,2.592015339114917,439.32,moyen
26,48.87638572019056,2.592015339114917,416.53,moyen
26,48.87638572019056,2.592015339114917,388.78,faible
26,48.87638572019056,2.592015339114917,407.11,moyen
26,48.87638572019056,2.592015339114917,382.98,faible
26,48.87638572019056,2.592015339114917,407.38,moyen
26,48.87638572019056,2.592015339114917,534.95,élevé
26,48.87638572019056,2.592015339114917,329.2,faible
26,48.87638572019056,2.592015339114917,468.45,moyen
26,48.87638572019056,2.592015339114917,445.87,moyen
26,48.87638572019056,2.592015339114917,444.29,moyen
26,48.87638572019056,2.592015339114917,381.94,faible
26,48.87638572019056,2.592015339114917,380.62,faible
26,48.87638572019056,2.592015339114917,472.63,moyen
26,48.87638572019056,2.592015339114917,464.04,moyen
26,48.87638572019056,2.592015339114917,457.19,moyen
26,48.87638572019056,2.592015339114917,405.48,moyen
26,48.87638572019056,2.592015339114917,373.65,faible
26,48.87638572019056,2.592015339114917,490.61,moyen
26,48.87638572019056,2.592015339114917,513.38,élevé
26,48.87638572019056,2.592015339114917,453.91,moyen
26,48.87638572019056,2.592015339114917,462.55,moyen
26,48.87638572019056,2.592015339114917,500.05,élevé
26,48.87638572019056,2.592015339114917,438.82,moyen
26,48.87638572019056,2.592015339114917,529.05,élevé
26,48.87638572019056,2.592015339114917,366.01,faible
26,48.87638572019056,2.592015339114917,456.61,moyen
26,48.87638572019056,2.592015339114917,393.01,faible
26,48.87638572019056,2.592015339114917,417.1,moyen
34,49.01298549471491,2.4025308340912868,389.65,faible
34,49.01298549471491,2.4025308340912868,451.85,moyen
34,49.01298549471491,2.4025308340912868,413.55,moyen
34,49.01298549471491,2.4025308340912868,393.16,faible
34,49.01298549471491,2.4025308340912868,356.25,faible
34,49.01298549471491,2.4025308340912868,427.32,moyen
34,49.01298549471491,2.4025308340912868,451.4,moyen
34,49.01298549471491,2.4025308340912868,408.21,moyen
34,49.01298549471491,2.4025308340912868,353.7,faible
34,49.01298549471491,2.4025308340912868,433.6,moyen
34,49.01298549471491,2.4025308340912868,445.4,moyen
34,49.01298549471491,2.4025308340912868,415.4,moyen
34,49.01298549471491,2.4025308340912868,417.22,moyen
34,49.01298549471491,2.4025308340912868,357.54,faible
34,49.01298549471491,2.4025308340912868,454.43,moyen
34,49.01298549471491,2.4025308340912868,462.36,moyen
34,49.01298549471491,2.4025308340912868,454.1,moyen
34,49.01298549471491,2.4025308340912868,431.27,moyen
34,49.01298549471491,2.4025308340912868,432.43,moyen
34,49.01298549471491,2.4025308340912868,460.19,moyen
34,49.01298549471491,2.4025308340912868,392.9,faible
34,49.01298549471491,2.4025308340912868,474.71,moyen
34,49.01298549471491,2.4025308340912868,419.07,moyen
34,49.01298549471491,2.4025308340912868,447.94,moyen
34,49.01298549471491,2.4025308340912868,331.73,faible
34,49.01298549471491,2.4025308340912868,460.93,moyen
34,49.01298549471491,2.4025308340912868,396.65,faible
34,49.01298549471491,2.4025308340912868,437.94,moyen
34,49.01298549471491,2.4025308340912868,399.17,faible
34,49.01298549471491,2.4025308340912868,434.02,moyen
34,49.01298549471491,2.4025308340912868,357.26,faible
34,49.01298549471491,2.4025308340912868,326.71,faible
34,49.01298549471491,2.4025308340912868,376.34,faible
34,49.01298549471491,2.4025308340912868,360.14,faible
34,49.01298549471491,2.4025308340912868,418.3,moyen
34,49.01298549471491,2.4025308340912868,414.77,moyen
34,49.01298549471491,2.4025308340912868,437.42,moyen
34,49.01298549471491,2.4025308340912868,416.53,moyen
34,49.01298549471491,2.4025308340912868,421.07,moyen
34,49.01298549471491,2.4025308340912868,403.46,moyen
34,49.01298549471491,2.4025308340912868,454.95,moyen
34,49.01298549471491,2.4025308340912868,410.37,moyen
34,49.01298549471491,2.4025308340912868,421.94,moyen
34,49.01298549471491,2.4025308340912868,457.11,moyen
34,49.01298549471491,2.4025308340912868,389.62,faible
34,49.01298549471491,2.4025308340912868,390.01,faible
34,49.01298549471491,2.4025308340912868,473.73,moyen
34,49.01298549471491,2.4025308340912868,420.53,moyen
34,49.01298549471491,2.4025308340912868,426.56,moyen
34,49.01298549471491,2.4025308340912868,513.43,élevé
34,49.01298549471491,2.4025308340912868,372.56,faible
34,49.01298549471491,2.4025308340912868,381.69,faible
34,49.01298549471491,2.4025308340912868,461.39,moyen
34,49.01298549471491,2.4025308340912868,427.66,moyen
34,49.01298549471491,2.4025308340912868,423.97,moyen
34,49.01298549471491,2.4025308340912868,440.46,moyen
34,49.01298549471491,2.4025308340912868,409.21,moyen
34,49.01298549471491,2.4025308340912868,410.98,moyen
34,49.01298549471491,2.4025308340912868,403.74,moyen
34,49.01298549471491,2.4025308340912868,437.16,moyen
34,49.01298549471491,2.4025308340912868,401.92,moyen
34,49.01298549471491,2.4025308340912868,359.95,faible
34,49.01298549471491,2.4025308340912868,386.77,faible
34,49.01298549471491,2.4025308340912868,408.77,moyen
34,49.01298549471491,2.4025308340912868,512.07,élevé
34,49.01298549471491,2.4025308340912868,427.76,moyen
34,49.01298549471491,2.4025308340912868,374.89,faible
34,49.01298549471491,2.4025308340912868,362.21,faible
34,49.01298549471491,2.4025308340912868,406.07,moyen
34,49.01298549471491,2.4025308340912868,401.08,moyen
34,49.01298549471491,2.4025308340912868,389.1,faible
34,49.01298549471491,2.4025308340912868,385.67,faible
34,49.01298549471491,2.4025308340912868,403.35,moyen
34,49.01298549471491,2.4025308340912868,475.3,moyen
34,49.01298549471491,2.4025308340912868,493.83,moyen
35,48.987100324401595,2.477958002495151,365.79,faible
35,48.987100324401595,2.477958002495151,335.84,faible
35,48.987100324401595,2.477958002495151,423.76,moyen
35,48.987100324401595,2.477958002495151,415.53,moyen
35,48.987100324401595,2.477958002495151,476.69,moyen
35,48.987100324401595,2.477958002495151,395.88,faible
35,48.987100324401595,2.477958002495151,456.96,moyen
35,48.987100324401595,2.477958002495151,431.42,moyen
35,48.987100324401595,2.477958002495151,456.18,moyen
35,48.987100324401595,2.477958002495151,471.64,moyen
35,48.987100324401595,2.477958002495151,420.08,moyen
35,48.987100324401595,2.477958002495151,506.27,élevé
35,48.987100324401595,2.477958002495151,526.93,élevé
35,48.987100324401595,2.477958002495151,388.84,faible
35,48.987100324401595,2.477958002495151,466.6,moyen
35,48.987100324401595,2.477958002495151,402.62,moyen
35,48.987100324401595,2.477958002495151,451.34,moyen
35,48.987100324401595,2.477958002495151,422.61,moyen
35,48.987100324401595,2.477958002495151,482.11,moyen
35,48.987100324401595,2.477958002495151,378.04,faible
35,48.987100324401595,2.477958002495151,388.12,faible
35,48.987100324401595,2.477958002495151,438.6,moyen
35,48.987100324401595,2.477958002495151,446.78,moyen
35,48.987100324401595,2.477958002495151,400.66,moyen
35,48.987100324401595,2.477958002495151,377.19,faible
35,48.987100324401595,2.477958002495151,495.0,moyen
35,48.987100324401595,2.477958002495151,345.45,faible
35,48.987100324401595,2.477958002495151,380.33,faible
35,48.987100324401595,2.477958002495151,351.02,faible
35,48.987100324401595,2.477958002495151,418.54,moyen
35,48.987100324401595,2.477958002495151,483.41,moyen
35,48.987100324401595,2.477958002495151,409.32,moyen
35,48.987100324401595,2.477958002495151,449.35,moyen
35,48.987100324401595,2.477958002495151,392.89,faible
35,48.987100324401595,2.477958002495151,402.41,moyen
35,48.987100324401595,2.477958002495151,425.44,moyen
35,48.987100324401595,2.477958002495151,368.29,faible
35,48.987100324401595,2.477958002495151,418.62,moyen
35,48.987100324401595,2.477958002495151,440.91,moyen
35,48.987100324401595,2.477958002495151,441.21,moyen
35,48.987100324401595,2.477958002495151,383.09,faible
35,48.987100324401595,2.477958002495151,478.71,moyen
35,48.987100324401595,2.477958002495151,372.24,faible
35,48.987100324401595,2.477958002495151,446.07,moyen
35,48.987100324401595,2.477958002495151,400.29,moyen
35,48.987100324401595,2.477958002495151,495.45,moyen
35,48.987100324401595,2.477958002495151,427.93,moyen
35,48.987100324401595,2.477958002495151,417.44,moyen
35,48.987100324401595,2.477958002495151,415.64,moyen
35,48.987100324401595,2.477958002495151,439.6,moyen
35,48.987100324401595,2.477958002495151,460.11,moyen
35,48.987100324401595,2.477958002495151,438.26,moyen
35,48.987100324401595,2.477958002495151,433.23,moyen
35,48.987100324401595,2.477958002495151,406.86,moyen
35,48.987100324401595,2.477958002495151,456.69,moyen
35,48.987100324401595,2.477958002495151,358.47,faible
35,48.987100324401595,2.477958002495151,372.12,faible
35,48.987100324401595,2.477958002495151,463.01,moyen
35,48.987100324401595,2.477958002495151,419.22,moyen
35,48.987100324401595,2.477958002495151,431.28,moyen
35,48.987100324401595,2.477958002495151,424.38,moyen
35,48.987100324401595,2.477958002495151,484.5,moyen
35,48.987100324401595,2.477958002495151,417.92,moyen
35,48.987100324401595,2.477958002495151,385.31,faible
35,48.987100324401595,2.477958002495151,440.07,moyen
35,48.987100324401595,2.477958002495151,429.96,moyen
35,48.987100324401595,2.477958002495151,435.76,moyen
35,48.987100324401595,2.477958002495151,438.16,moyen
35,48.987100324401595,2.477958002495151,440.33,moyen
35,48.987100324401595,2.477958002495151,413.03,moyen
35,48.987100324401595,2.477958002495151,479.19,moyen
35,48.987100324401595,2.477958002495151,393.77,faible
36,48.89760693015371,2.228306299960244,430.9,moyen
36,48.89760693015371,2.228306299960244,390.34,faible
36,48.89760693015371,2.228306299960244,415.47,moyen
36,48.89760693015371,2.228306299960244,405.27,moyen
36,48.89760693015371,2.228306299960244,416.18,moyen
36,48.89760693015371,2.228306299960244,432.2,moyen
36,48.89760693015371,2.228306299960244,438.33,moyen
36,48.89760693015371,2.228306299960244,439.8,moyen
36,48.89760693015371,2.228306299960244,451.99,moyen
36,48.89760693015371,2.228306299960244,397.71,faible
36,48.89760693015371,2.228306299960244,350.27,faible
36,48.89760693015371,2.228306299960244,451.25,moyen
36,48.89760693015371,2.228306299960244,419.44,moyen
36,48.89760693015371,2.228306299960244,340.14,faible
36,48.89760693015371,2.228306299960244,421.05,moyen
36,48.89760693015371,2.228306299960244,421.43,moyen
36,48.89760693015371,2.228306299960244,462.62,moyen
36,48.89760693015371,2.228306299960244,464.28,moyen
36,48.89760693015371,2.228306299960244,413.28,moyen
36,48.89760693015371,2.228306299960244,416.95,moyen
36,48.89760693015371,2.228306299960244,425.95,moyen
36,48.89760693015371,2.228306299960244,389.69,faible
36,48.89760693015371,2.228306299960244,384.76,faible
36,48.89760693015371,2.228306299960244,476.87,moyen
36,48.89760693015371,2.228306299960244,415.21,moyen
36,48.89760693015371,2.228306299960244,350.44,faible
36,48.89760693015371,2.228306299960244,437.19,moyen
36,48.89760693015371,2.228306299960244,424.3,moyen
36,48.89760693015371,2.228306299960244,457.06,moyen
36,48.89760693015371,2.228306299960244,487.02,moyen
36,48.89760693015371,2.228306299960244,373.55,faible
36,48.89760693015371,2.228306299960244,418.81,moyen
36,48.89760693015371,2.228306299960244,481.07,moyen
36,48.89760693015371,2.228306299960244,444.46,moyen
36,48.89760693015371,2.228306299960244,469.85,moyen
36,48.89760693015371,2.228306299960244,447.84,moyen
36,48.89760693015371,2.228306299960244,462.33,moyen
36,48.89760693015371,2.228306299960244,392.19,faible
36,48.89760693015371,2.228306299960244,390.92,faible
36,48.89760693015371,2.228306299960244,439.42,moyen
36,48.89760693015371,2.228306299960244,428.87,moyen
36,48.89760693015371,2.228306299960244,383.84,faible
36,48.89760693015371,2.228306299960244,388.13,faible
36,48.89760693015371,2.228306299960244,407.61,moyen
36,48.89760693015371,2.228306299960244,439.02,moyen
36,48.89760693015371,2.228306299960244,402.33,moyen
36,48.89760693015371,2.228306299960244,417.37,moyen
36,48.89760693015371,2.228306299960244,462.34,moyen
36,48.89760693015371,2.228306299960244,429.2,moyen
36,48.89760693015371,2.228306299960244,426.37,moyen
36,48.89760693015371,2.228306299960244,388.18,faible
36,48.89760693015371,2.228306299960244,388.8,faible
36,48.89760693015371,2.228306299960244,406.52,moyen
36,48.89760693015371,2.228306299960244,363.56,faible
36,48.89760693015371,2.228306299960244,385.94,faible
36,48.89760693015371,2.228306299960244,378.46,faible
36,48.89760693015371,2.228306299960244,471.88,moyen
36,48.89760693015371,2.228306299960244,407.52,moyen
36,48.89760693015371,2.228306299960244,426.16,moyen
36,48.89760693015371,2.228306299960244,384.91,faible
36,48.89760693015371,2.228306299960244,427.26,moyen
36,48.89760693015371,2.228306299960244,315.61,faible
36,48.89760693015371,2.228306299960244,454.36,moyen
36,48.89760693015371,2.228306299960244,412.99,moyen
36,48.89760693015371,2.228306299960244,347.6,faible
36,48.89760693015371,2.228306299960244,441.85,moyen
36,48.89760693015371,2.228306299960244,392.08,faible
36,48.89760693015371,2.228306299960244,455.69,moyen
36,48.89760693015371,2.228306299960244,382.2,faible
36,48.89760693015371,2.228306299960244,444.74,moyen
36,48.89760693015371,2.228306299960244,561.55,élevé
36,48.89760693015371,2.228306299960244,348.65,faible
36,48.89760693015371,2.228306299960244,413.14,moyen
36,48.89760693015371,2.228306299960244,443.41,moyen
39,49.00824481881545,2.3226820000456416,380.66,faible
39,49.00824481881545,2.3226820000456416,474.25,moyen
39,49.00824481881545,2.3226820000456416,492.6,moyen
39,49.00824481881545,2.3226820000456416,354.79,faible
39,49.00824481881545,2.3226820000456416,416.77,moyen
39,49.00824481881545,2.3226820000456416,409.69,moyen
39,49.00824481881545,2.3226820000456416,435.17,moyen
39,49.00824481881545,2.3226820000456416,401.73,moyen
39,49.00824481881545,2.3226820000456416,407.95,moyen
39,49.00824481881545,2.3226820000456416,350.87,faible
39,49.00824481881545,2.3226820000456416,412.99,moyen
39,49.00824481881545,2.3226820000456416,398.66,faible
39,49.00824481881545,2.3226820000456416,472.73,moyen
39,49.00824481881545,2.3226820000456416,414.48,moyen
39,49.00824481881545,2.3226820000456416,411.88,moyen
39,49.00824481881545,2.3226820000456416,417.68,moyen
39,49.00824481881545,2.3226820000456416,435.76,moyen
39,49.00824481881545,2.3226820000456416,416.49,moyen
39,49.00824481881545,2.3226820000456416,431.4,moyen
39,49.00824481881545,2.3226820000456416,405.25,moyen
39,49.00824481881545,2.3226820000456416,362.75,faible
39,49.00824481881545,2.3226820000456416,454.77,moyen
39,49.00824481881545,2.3226820000456416,438.18,moyen
39,49.00824481881545,2.3226820000456416,426.94,moyen
39,49.00824481881545,2.3226820000456416,475.1,moyen
39,49.00824481881545,2.3226820000456416,437.76,moyen
39,49.00824481881545,2.3226820000456416,434.52,moyen
39,49.00824481881545,2.3226820000456416,423.61,moyen
39,49.00824481881545,2.3226820000456416,398.71,faible
39,49.00824481881545,2.3226820000456416,461.94,moyen
39,49.00824481881545,2.3226820000456416,464.75,moyen
39,49.00824481881545,2.3226820000456416,461.18,moyen
39,49.00824481881545,2.3226820000456416,377.07,faible
39,49.00824481881545,2.3226820000456416,493.37,moyen
39,49.00824481881545,2.3226820000456416,371.96,faible
39,49.00824481881545,2.3226820000456416,401.1,moyen
39,49.00824481881545,2.3226820000456416,409.19,moyen
39,49.00824481881545,2.3226820000456416,375.68,faible
39,49.00824481881545,2.3226820000456416,384.27,faible
39,49.00824481881545,2.3226820000456416,404.02,moyen
39,49.00824481881545,2.3226820000456416,393.02,faible
39,49.00824481881545,2.3226820000456416,334.5,faible
39,49.00824481881545,2.3226820000456416,486.42,moyen
39,49.00824481881545,2.3226820000456416,453.67,moyen
39,49.00824481881545,2.3226820000456416,418.83,moyen
39,49.00824481881545,2.3226820000456416,390.68,faible
39,49.00824481881545,2.3226820000456416,471.09,moyen
39,49.00824481881545,2.3226820000456416,330.86,faible
39,49.00824481881545,2.3226820000456416,425.39,moyen
39,49.00824481881545,2.3226820000456416,437.39,moyen
39,49.00824481881545,2.3226820000456416,376.95,faible
